10000 10000
2123 4624 0
2653 7994 1
4146 2109 0
1078 1392 1
6828 9194 0
4205 8357 1
1992 592 0
8583 4278 1
1136 9744 0
1921 3623 1
2691 8285 0
3163 2766 1
2665 6859 0
3817 979 1
7865 2380 0
1119 8275 1
9497 4137 0
4403 25 1
4635 2024 0
2360 9451 1
346 2815 0
8546 2065 1
7701 5771 0
2461 6077 1
1208 5182 0
4812 747 1
9145 1539 0
4706 3764 1
944 2902 0
5483 5261 1
1995 3686 0
2553 817 1
5860 8433 0
8327 6409 1
1392 2265 0
861 4629 1
501 6980 0
8566 4204 1
9760 2037 0
5441 8921 1
9431 1354 0
3853 22 1
8930 9744 0
3101 2741 1
3285 6038 0
9157 2543 1
6951 1324 0
3970 6168 1
6225 8822 0
6028 1768 1
7771 3476 0
1083 767 1
2861 1775 0
6306 8706 1
7106 8544 0
7335 4051 1
2412 8864 0
1876 5366 1
6013 7790 0
1073 5098 1
1331 8332 0
5007 7543 1
5398 3795 0
4050 5186 1
2202 3114 0
4251 6757 1
8632 9492 0
9687 73 1
5860 5574 0
6732 5989 1
2461 7586 0
5901 7456 1
2701 7831 0
4696 7301 1
8281 9588 0
8291 376 1
3045 4923 0
9508 3947 1
3535 2084 0
5632 8396 1
8546 1512 0
914 8283 1
5498 5837 0
294 3412 1
1663 29 0
9011 3737 1
4023 75 0
6726 4405 1
7357 3975 0
2984 7048 1
1247 2576 0
6090 3161 1
205 1115 0
2223 3631 1
7798 5978 0
2231 4466 1
5480 3652 0
2628 157 1
9134 2821 0
4577 8286 1
8263 6756 0
1422 5273 1
1666 6532 0
5740 7778 1
7815 7824 0
4549 1245 1
9740 4003 0
5435 9809 1
4124 8493 0
2427 5266 1
781 6397 0
3822 1084 1
6947 4157 0
4751 1240 1
5867 8278 0
994 7291 1
7522 8868 0
7038 2052 1
5126 5227 0
9157 9632 1
4255 420 0
385 268 1
6757 3406 0
6988 4670 1
2408 4923 0
1674 1658 1
2957 8142 0
5614 6856 1
5336 5327 0
8754 7690 1
2106 4321 0
729 647 1
4015 2736 0
7550 5101 1
2948 8220 0
7675 391 1
6726 1612 0
3473 8183 1
8342 2108 0
3782 7164 1
2535 4624 0
9302 1344 1
8334 526 0
3956 3944 1
5271 8111 0
7713 5894 1
7665 9918 0
3746 9532 1
1924 5501 0
2730 142 1
9034 8234 0
3769 3602 1
8726 6792 0
5495 1169 1
3111 6072 0
3960 1794 1
7803 9635 0
1410 1724 1
5401 9777 0
1820 7918 1
3192 8863 0
3814 5028 1
8832 4938 0
8124 3128 1
5806 973 0
8494 4885 1
9378 6438 0
7492 7215 1
6490 4061 0
5183 2814 1
3839 1411 0
5565 7541 1
1867 2737 0
835 629 1
1694 5334 0
341 8529 1
4405 1152 0
692 4652 1
2321 3260 0
7550 9849 1
4633 411 0
1329 8424 1
9686 9910 0
9278 5477 1
8726 1274 0
8847 3726 1
4029 3073 0
381 6335 1
4799 1 0
7936 7411 1
2479 6236 0
9580 3963 1
1746 2620 0
3291 9621 1
1401 9761 0
1464 9936 1
1673 8337 0
6002 6858 1
2663 1708 0
7062 7672 1
5235 6341 0
1022 6299 1
7033 2365 0
6286 4301 1
8682 1629 0
9242 7621 1
5455 6190 0
2510 9897 1
6905 8578 0
4597 5683 1
7700 806 0
6015 9451 1
6090 4961 0
2281 4271 1
6715 7082 0
2717 5772 1
3226 1967 0
5459 2135 1
3432 8288 0
9504 2054 1
3769 8044 0
9682 2675 1
2526 5208 0
601 9321 1
8856 9137 0
4748 2067 1
9185 1873 0
7319 8594 1
5095 5026 0
4290 8516 1
2379 5361 0
3616 2231 1
4521 7415 0
2354 1937 1
326 9735 0
4632 3854 1
1508 2303 0
8235 4245 1
7861 4726 0
2645 2313 1
5754 293 0
1998 5939 1
2466 8083 0
8160 3924 1
5195 4321 0
3118 2685 1
9625 1569 0
1536 733 1
3108 4105 0
2599 2240 1
1248 7519 0
5169 5080 1
235 7189 0
9197 5946 1
9512 1274 0
6227 3740 1
1189 867 0
4988 428 1
273 9598 0
9112 5679 1
8516 2949 0
9274 210 1
9080 7714 0
7014 6757 1
5781 2776 0
8481 2845 1
9563 4230 0
5261 5222 1
8968 3683 0
9414 7331 1
3244 5548 0
6685 6320 1
4156 8843 0
3059 6286 1
2663 8562 0
5625 3345 1
6670 4247 0
2988 877 1
3235 6633 0
6348 446 1
9175 5966 0
6826 6732 1
1751 8926 0
4695 1425 1
841 5035 0
9687 9126 1
6054 1322 0
3043 4162 1
6237 7180 0
9458 2618 1
372 393 0
6886 7767 1
7387 6152 0
8814 6424 1
2291 8089 0
7631 6987 1
2069 1213 0
203 2466 1
7428 9389 0
6932 8195 1
8175 5021 0
7799 7229 1
8084 7960 0
9319 805 1
3980 9522 0
3869 6621 1
7050 1159 0
3967 2849 1
6619 9270 0
3145 598 1
9956 4841 0
2205 5608 1
3723 6811 0
9558 8231 1
3924 7712 0
9096 7609 1
3145 5782 0
1391 8865 1
7640 6141 0
5272 2060 1
2521 6318 0
5410 4641 1
9975 4419 0
4992 7150 1
4361 1001 0
9315 6748 1
2272 395 0
3302 1339 1
7665 1675 0
3097 7371 1
6090 8150 0
128 3507 1
224 7082 0
4211 185 1
5854 9744 0
6711 1130 1
7621 8083 0
6966 7949 1
482 4356 0
8183 8719 1
3116 8882 0
2591 7187 1
5941 8562 0
8633 4066 1
7802 8940 0
3185 6585 1
6218 8638 0
3563 7667 1
797 1300 0
1707 4733 1
5622 7730 0
3159 9931 1
5459 3443 0
121 498 1
7222 3348 0
8458 4859 1
9134 2099 0
7929 7325 1
2137 1665 0
5252 8036 1
4086 5995 0
6749 5987 1
1813 1777 0
1735 4596 1
4530 2191 0
1678 8542 1
7856 2720 0
6804 3430 1
2943 4366 0
6389 8374 1
3313 8509 0
5377 5786 1
1897 9852 0
3244 4297 1
9856 6598 0
624 1285 1
9611 8192 0
647 4175 1
5820 2821 0
8387 4008 1
8829 5106 0
3318 514 1
6986 5863 0
6513 2255 1
7036 3824 0
5139 13 1
2418 6888 0
2795 6033 1
263 903 0
1258 8101 1
16 3934 0
8970 6644 1
4467 1823 0
4071 9941 1
9513 4915 0
8138 9360 1
3826 6295 0
7605 117 1
8856 1766 0
1681 8818 1
3494 206 0
2911 3557 1
7319 5217 0
5161 2744 1
7878 8186 0
1087 7181 1
8019 6528 0
2922 3754 1
7759 6277 0
3265 4148 1
1681 1006 0
1425 6708 1
6651 2854 0
5225 3850 1
6328 8592 0
3404 273 1
8698 7636 0
5250 9856 1
4140 7172 0
8017 6127 1
350 9633 0
3894 5061 1
8746 9239 0
3735 7444 1
4310 4938 0
2789 4879 1
2699 5406 0
2852 472 1
9138 4564 0
5747 3749 1
5961 2010 0
3375 9794 1
207 6443 0
6618 9954 1
9089 7127 0
7708 1753 1
237 2525 0
4343 9298 1
8818 2693 0
1404 4548 1
1092 3004 0
1022 2531 1
4198 7409 0
7407 1201 1
9504 7726 0
7427 1086 1
5390 3727 0
6342 5200 1
3338 8186 0
4187 3784 1
9551 4764 0
1809 8750 1
6207 3155 0
878 543 1
8546 3087 0
1470 7565 1
8657 2355 0
5761 1432 1
7579 1967 0
1931 7844 1
8669 6027 0
3650 6619 1
2058 1775 0
7449 3965 1
649 418 0
3796 849 1
7411 8151 0
8129 9209 1
3007 851 0
6258 5233 1
1605 4579 0
2067 2640 1
1217 2378 0
7054 1440 1
8740 6277 0
4670 8777 1
9096 49 0
5802 1014 1
7648 615 0
6126 2388 1
8887 2713 0
6183 8977 1
2869 3523 0
8401 992 1
9793 8683 0
7633 9705 1
5420 3125 0
4913 1892 1
2208 8649 0
344 6963 1
3998 2340 0
6466 9144 1
9159 3369 0
3854 4970 1
9727 1060 0
663 7640 1
3235 5782 0
2850 2339 1
8101 5096 0
9520 1064 1
863 1445 0
9315 7578 1
6282 183 0
8608 8603 1
1120 421 0
7293 3412 1
6548 3439 0
5200 1696 1
6515 4399 0
2907 6906 1
7241 9888 0
7739 2409 1
661 592 0
1199 6603 1
4231 1715 0
5776 4891 1
3641 113 0
147 60 1
7456 34 0
1126 9367 1
934 7532 0
906 7081 1
8002 4590 0
4382 551 1
821 3637 0
1323 4199 1
8034 8592 0
6651 1640 1
9221 5050 0
1965 4734 1
5569 2001 0
1479 9518 1
2733 4701 0
4535 2721 1
664 7028 0
4507 5581 1
7299 5748 0
2374 3185 1
8480 423 0
7222 5651 1
2819 2530 0
7554 9451 1
3298 9666 0
446 7987 1
4650 5861 0
1538 3192 1
684 9477 0
9720 4276 1
4725 3459 0
7933 9919 1
6949 2232 0
2251 228 1
3958 2561 0
6941 3980 1
911 4624 0
2969 6899 1
4405 1001 0
2288 2337 1
8252 6255 0
7000 2970 1
2162 4943 0
6938 3291 1
2081 5106 0
489 556 1
4599 3934 0
5583 7844 1
4747 7334 0
6914 992 1
7776 2227 0
540 9424 1
45 3411 0
9357 9670 1
6119 8496 0
773 5433 1
9614 7639 0
3313 7400 1
555 7058 0
2754 1401 1
8134 5612 0
4479 1791 1
2247 8065 0
7792 652 1
2033 2333 0
9255 8996 1
892 3528 0
9021 4684 1
565 4193 0
8157 8575 1
7493 2987 0
5951 3212 1
1693 4923 0
3510 7832 1
1456 6050 0
8387 1385 1
6204 9917 0
537 939 1
5582 2507 0
3737 8127 1
4363 5382 0
1707 9646 1
1423 6630 0
5433 4736 1
3724 8285 0
8944 524 1
4702 3073 0
3447 5337 1
1519 4624 0
7255 4276 1
552 1443 0
3212 2524 1
3347 9544 0
8980 4594 1
4199 8273 0
589 7861 1
9385 7153 0
5942 574 1
2689 9245 0
834 8124 1
560 9012 0
5786 7053 1
3405 7361 0
9921 230 1
6223 1699 0
7477 5074 1
9085 6159 0
9052 8750 1
7258 688 0
5632 5868 1
9126 5748 0
8702 2809 1
8048 5723 0
6030 9413 1
4453 563 0
9616 9394 1
7088 2053 0
4573 95 1
3325 5066 0
8684 7724 1
1832 2912 0
5987 5901 1
7079 2960 0
9847 4574 1
1676 6057 0
93 8772 1
4787 642 0
4151 8102 1
6941 5078 0
1521 1367 1
3846 4961 0
2096 1029 1
776 309 0
4610 1753 1
7191 3459 0
3008 5270 1
9760 9381 0
1735 6961 1
1688 8606 0
2057 561 1
8839 4061 0
6407 3569 1
9258 5687 0
4448 2341 1
6025 6989 0
2474 5997 1
6229 1322 0
1598 2989 1
3898 9384 0
5191 7598 1
8338 330 0
5447 602 1
2396 9634 0
7755 8084 1
6641 4356 0
290 1892 1
6322 973 0
458 7501 1
2674 5525 0
1181 3698 1
3508 2024 0
177 8830 1
5356 9310 0
5045 4873 1
3379 3071 0
1310 8842 1
1319 7005 0
8076 5842 1
7096 7470 0
2901 2300 1
7293 6235 0
3405 3309 1
3447 5990 0
4547 9539 1
9941 418 0
3048 6151 1
8612 8285 0
6651 105 1
1331 8864 0
3787 4517 1
3318 5391 0
6932 8440 1
6456 7231 0
8750 4529 1
6281 2747 0
3261 2887 1
9670 3224 0
9659 6218 1
9444 2009 0
6817 6951 1
6422 9666 0
7923 6045 1
3717 6152 0
3602 3497 1
5543 7118 0
2064 1050 1
7081 5514 0
4547 4395 1
1623 3369 0
1279 2427 1
665 5588 0
3301 6534 1
4349 2179 0
7795 8316 1
9283 6719 0
7394 4172 1
3108 7875 0
1511 6926 1
3212 2613 0
1617 4560 1
7547 6478 0
9481 1672 1
6589 4061 0
6411 7989 1
6304 3114 0
9512 7325 1
575 5771 0
5660 8199 1
8803 7153 0
405 6296 1
9504 4247 0
9803 7796 1
1781 7870 0
6870 4610 1
210 8940 0
6578 2337 1
5169 4647 0
8088 6689 1
2069 4946 0
4779 6548 1
5982 8625 0
6273 6300 1
4950 7434 0
5703 855 1
4138 7168 0
4234 669 1
4220 4068 0
8702 695 1
4570 4522 0
9952 5222 1
2588 9852 0
6884 2251 1
9609 6085 0
6603 1351 1
8525 3350 0
7311 1971 1
9483 6408 0
2185 2202 1
8243 4082 0
9738 8281 1
2493 8315 0
8591 8163 1
4867 5112 0
979 4456 1
1148 6643 0
2578 1286 1
6718 9623 0
5352 2932 1
6847 9603 0
6929 9866 1
799 801 0
4533 5438 1
890 6252 0
7335 7062 1
8157 163 0
1830 76 1
8277 477 0
4384 2628 1
3166 8589 0
9193 2814 1
2593 4193 0
2449 7900 1
5541 8330 0
7926 9429 1
1134 206 0
3492 2833 1
4449 8285 0
4378 2134 1
2861 8748 0
6272 7295 1
6987 3646 0
3703 9830 1
7036 109 0
835 2064 1
3013 7867 0
8429 8958 1
4363 9888 0
8549 3997 1
7159 4648 0
1812 1174 1
7417 985 0
5466 2426 1
8808 9194 0
3277 9557 1
5652 3961 0
3980 2180 1
6541 8696 0
7113 7626 1
5892 5327 0
9236 6189 1
4087 937 0
669 367 1
961 4186 0
7439 2742 1
7635 6075 0
3 3888 1
1175 1283 0
3524 7062 1
6477 7896 0
802 472 1
6391 2257 0
5222 6286 1
6180 5228 0
5011 3307 1
6926 7657 0
8412 1614 1
9899 1 0
4474 4958 1
2363 569 0
3126 9230 1
4521 7105 0
8572 8691 1
5838 293 0
3767 1338 1
3855 739 0
6324 6715 1
6187 7410 0
4857 8305 1
4556 477 0
1963 8958 1
2792 1324 0
7632 9021 1
8323 2327 0
9816 8501 1
8874 1699 0
7861 3571 1
7447 6423 0
6605 2754 1
7443 9774 0
8195 9431 1
8351 2179 0
2581 1949 1
3206 327 0
4610 1188 1
6932 2189 0
5530 5814 1
7959 7165 0
802 5550 1
1236 9425 0
5340 8648 1
405 8864 0
3427 8943 1
4306 625 0
1368 1363 1
6896 1775 0
2461 3582 1
4085 9744 0
8034 746 1
9760 7056 0
4997 5762 1
4654 2365 0
7605 8763 1
340 1354 0
1953 3920 1
5225 8837 0
4763 7784 1
5379 6598 0
403 6585 1
3067 3618 0
6619 9458 1
4211 7028 0
6100 4593 1
9659 8065 0
2761 6128 1
7681 2542 0
8309 375 1
5491 9477 0
9242 3007 1
2853 6152 0
7751 7589 1
809 615 0
4306 8532 1
1816 801 0
963 3862 1
146 497 0
7067 3924 1
8168 2667 0
6867 3136 1
9175 6888 0
1139 5983 1
5478 5687 0
7642 6994 1
5416 1928 0
3341 2543 1
4180 9466 0
4859 6893 1
9210 383 0
8481 9858 1
4636 2904 0
5395 6700 1
1037 3100 0
8086 8586 1
4905 2646 0
1649 1160 1
1561 1451 0
5395 4685 1
8733 2547 0
8745 9605 1
2899 7252 0
5943 1144 1
4650 8909 0
2462 5126 1
6932 6277 0
9060 7771 1
6312 1052 0
3719 1360 1
7861 6410 0
2892 9024 1
5762 5406 0
4367 8467 1
2697 3476 0
702 9145 1
7020 8735 0
7569 4407 1
8936 3600 0
5667 8101 1
8472 276 0
3430 90 1
6975 9339 0
3670 3012 1
9504 6072 0
8706 5509 1
8470 4820 0
7666 2957 1
6885 2053 0
3291 4560 1
1223 8080 0
4056 8104 1
6866 2644 0
1456 6647 1
6391 1838 0
9253 7541 1
5918 2213 0
6271 7026 1
7513 6924 0
7053 9772 1
1470 2928 0
9887 6041 1
9732 3618 0
2247 3945 1
9653 3222 0
3363 8743 1
807 7409 0
703 5423 1
997 3143 0
5655 7193 1
3605 7377 0
2379 1570 1
2291 9194 0
3423 6100 1
5713 8297 0
9414 4319 1
7809 8456 0
7362 4241 1
7379 2928 0
1374 1710 1
1090 3443 0
9854 5210 1
2062 7503 0
9252 2220 1
4054 6586 0
5786 5976 1
1922 3990 0
4739 6174 1
8948 9111 0
9828 2437 1
7764 5327 0
8489 1828 1
4632 4494 0
6390 6114 1
7618 6792 0
9321 1915 1
2575 4820 0
4417 8516 1
5284 9904 0
6568 4861 1
2857 6111 0
3843 2421 1
9454 903 0
9653 8711 1
3898 2066 0
5786 1111 1
761 3693 0
9154 3423 1
7967 985 0
2372 2214 1
6086 5063 0
1058 142 1
4021 7281 0
7277 7820 1
6258 4292 0
8743 3695 1
1372 9219 0
3205 4734 1
4741 7168 0
3434 4597 1
8934 8703 0
2756 1607 1
9808 196 0
4541 3457 1
5194 3211 0
4283 509 1
1753 1615 0
7301 2768 1
1170 9986 0
850 5454 1
5675 7955 0
1742 945 1
8889 6836 0
6693 2560 1
1501 9477 0
6077 3846 1
8687 4630 0
2616 230 1
291 8742 0
4180 1588 1
6729 1779 0
3470 4867 1
1238 5525 0
5593 3173 1
6063 4399 0
8860 4457 1
1485 5248 0
1549 8487 1
5243 8457 0
5356 76 1
865 3893 0
9556 6322 1
9298 4895 0
8013 3083 1
9636 457 0
8387 1884 1
6096 2613 0
3738 1292 1
424 3975 0
9036 658 1
8815 1873 0
7563 6829 1
3797 5251 0
7030 959 1
8017 780 0
9223 9060 1
4029 2306 0
3561 3130 1
422 2748 0
6849 1054 1
8311 9265 0
8687 7684 1
2615 708 0
7809 6716 1
7750 9238 0
4859 613 1
8570 1267 0
673 3121 1
2478 4755 0
7563 8114 1
3674 196 0
2474 307 1
5906 2731 0
8617 7518 1
9196 9917 0
1216 8492 1
8118 9490 0
6845 7428 1
3444 3618 0
4987 9954 1
9189 7972 0
747 1475 1
3212 7586 0
2142 7345 1
1048 6733 0
7512 1883 1
725 8167 0
7098 4488 1
7293 5327 0
6219 1298 1
3193 2613 0
1499 3152 1
8552 4494 0
3933 3522 1
4588 1822 0
3734 547 1
7489 6628 0
8066 5648 1
5816 8431 0
749 9402 1
3862 9891 0
7008 589 1
9847 9522 0
6156 695 1
1219 937 0
8005 8020 1
4140 2613 0
4545 3101 1
3711 8196 0
307 2462 1
4129 5825 0
8411 7054 1
2493 8151 0
7443 9409 1
5019 9735 0
517 4570 1
5394 2071 0
259 4198 1
4488 8940 0
1877 372 1
4076 7726 0
5729 157 1
2134 9843 0
7442 1286 1
4255 6199 0
707 6896 1
7949 8186 0
1946 7827 1
5806 7826 0
2159 7123 1
2510 7409 0
5077 8938 1
1971 359 0
6203 7298 1
779 473 0
9076 5521 1
2370 9850 0
8302 7477 1
1225 2677 0
1668 8429 1
7956 6545 0
1095 6347 1
1456 7999 0
1130 5785 1
6286 5741 0
6752 7687 1
9770 293 0
6431 7221 1
4695 4157 0
9300 8777 1
5454 2641 0
7278 4029 1
2524 7058 0
6187 3996 1
7536 4889 0
2129 3 1
5544 6930 0
3333 2966 1
868 2703 0
5553 6112 1
5729 5612 0
8072 9713 1
9135 3683 0
2604 2832 1
3219 7172 0
1201 7482 1
9024 8057 0
2141 5260 1
7517 7127 0
3871 8621 1
8394 3170 0
3462 6184 1
3441 2570 0
3613 5529 1
584 9888 0
6766 9781 1
6861 3165 0
650 8633 1
8430 5527 0
2054 3622 1
5714 9603 0
8368 5992 1
9552 4755 0
7177 539 1
5595 4387 0
8185 3526 1
7806 8843 0
3552 9291 1
1092 9867 0
8281 369 1
4297 1669 0
6269 2173 1
3717 8094 0
5154 5282 1
504 8578 0
2043 1677 1
3290 2683 0
7575 5492 1
8138 5138 0
1831 4021 1
7511 6889 0
8114 8777 1
3352 5012 0
5845 5605 1
6667 8878 0
9306 8750 1
5815 5745 0
1609 1467 1
7384 4558 0
4267 185 1
9126 6145 0
117 724 1
8353 4105 0
1885 7624 1
1892 8696 0
9611 9469 1
284 1690 0
4450 5146 1
8148 9986 0
7439 7014 1
6461 6111 0
7251 1814 1
1308 8766 0
796 8849 1
4115 7997 0
3883 3504 1
5340 8785 0
8839 8353 1
1678 8103 0
3311 5437 1
8206 2318 0
303 8277 1
4604 4841 0
1737 7898 1
9021 7916 0
242 4328 1
5484 2722 0
2887 9261 1
4956 3915 0
5985 1363 1
2647 3222 0
8048 6667 1
2011 520 0
2448 4066 1
7774 5601 0
3509 5524 1
9500 5956 0
7948 6426 1
444 5122 0
9783 8041 1
8298 6371 0
2011 7417 1
3614 3330 0
868 6542 1
5522 1713 0
6445 7177 1
6223 9668 0
9229 5719 1
1181 6859 0
5148 3154 1
270 3936 0
415 2368 1
8153 7503 0
2867 3474 1
3831 4841 0
1609 4460 1
3093 5265 0
1064 7421 1
5312 7886 0
4038 60 1
3548 5055 0
5866 2756 1
7796 2537 0
1902 2105 1
3174 7886 0
9932 516 1
6088 4973 0
7039 5935 1
4050 4300 0
1018 1139 1
200 8945 0
9093 979 1
4353 3667 0
5039 9395 1
5516 1810 0
3767 4517 1
6838 937 0
809 1224 1
2297 1612 0
5573 5677 1
1679 4708 0
9580 5438 1
20 8940 0
4886 3850 1
3236 6478 0
9524 5303 1
5433 3040 0
8741 3064 1
1440 8126 0
6890 627 1
4683 3857 0
574 6961 1
9396 5687 0
8309 574 1
1686 4387 0
1373 5294 1
6223 820 0
3166 7335 1
245 7615 0
8038 6732 1
2431 9418 0
1236 6126 1
7776 7307 0
4771 4502 1
4683 4195 0
8575 350 1
7820 4915 0
4263 2469 1
1635 2949 0
8092 9732 1
3807 353 0
4180 1249 1
5926 3811 0
8525 8199 1
3098 7028 0
4663 6238 1
1172 1542 0
7648 8706 1
791 6024 0
4845 9510 1
1806 7712 0
5351 6547 1
3738 9902 0
2702 8258 1
6965 5771 0
1365 1427 1
5997 5064 0
6386 1177 1
4251 1928 0
5239 5203 1
8797 180 0
3101 4065 1
3916 5190 0
4553 415 1
1233 5501 0
2647 2715 1
82 6776 0
2058 1939 1
9409 8843 0
8884 4338 1
8179 3081 0
5098 5906 1
5047 4469 0
5595 9821 1
9274 8607 0
8206 7976 1
1640 4108 0
2251 5981 1
742 3795 0
8827 6163 1
3852 3484 0
1456 3006 1
7043 1 0
4543 2685 1
6636 8854 0
7136 1225 1
9314 5973 0
715 6506 1
8662 606 0
2058 6515 1
4781 4061 0
4996 3653 1
1723 8898 0
8140 9958 1
2730 7939 0
2979 290 1
2827 4946 0
2067 1850 1
7154 7494 0
8740 6094 1
3582 9807 0
7094 5466 1
9618 4419 0
432 6329 1
2717 4372 0
9398 861 1
4679 9205 0
9185 5022 1
6338 8315 0
8619 1869 1
1816 867 0
8301 8060 1
9920 7514 0
1792 4347 1
4706 2349 0
5812 1475 1
7493 4986 0
8248 8722 1
4853 9588 0
86 5377 1
4220 5723 0
7684 7583 1
6813 2660 0
3475 8536 1
3021 1514 0
4076 116 1
1978 2417 0
9160 8931 1
3173 5737 0
2593 1778 1
4460 8236 0
9526 1624 1
3032 3805 0
8194 6119 1
5111 6869 0
9352 4656 1
9426 8192 0
4460 7405 1
7399 4288 0
8327 8719 1
880 2900 0
9327 1141 1
8005 5179 0
8198 6449 1
5652 5179 0
6108 6974 1
5731 7964 0
9551 9766 1
8633 1159 0
6269 4355 1
5971 5436 0
9036 402 1
3725 6836 0
3072 3232 1
6431 4808 0
8240 3420 1
909 765 0
2807 3412 1
8416 6592 0
8092 8007 1
8165 3845 0
9557 2139 1
8149 5755 0
3219 7977 1
9115 2053 0
4109 8797 1
5019 3692 0
4747 4037 1
776 6614 0
7751 6343 1
2343 2722 0
4417 3290 1
1007 8126 0
7405 166 1
1924 6452 0
8875 7847 1
6098 592 0
8408 4690 1
9558 9641 0
4257 3749 1
7836 6252 0
6904 9096 1
6446 8696 0
2889 9783 1
2597 5990 0
758 8886 1
4120 5436 0
6420 3969 1
2188 2232 0
1253 4765 1
961 6635 0
3006 8687 1
86 9239 0
5498 7644 1
804 6614 0
1910 9101 1
949 5106 0
1002 9597 1
4740 3791 0
1193 5696 1
9317 4801 0
35 8664 1
660 9666 0
936 3083 1
5535 317 0
157 7850 1
6829 6528 0
2535 9321 1
9030 7968 0
5526 7607 1
9399 755 0
5953 5423 1
6052 4200 0
3365 7911 1
645 1416 0
1687 1850 1
5269 739 0
7983 9166 1
48 9047 0
6962 5951 1
2903 2276 0
6074 1384 1
1578 9012 0
94 1652 1
8918 6235 0
6025 5918 1
2352 919 0
7583 6715 1
2626 5618 0
2106 4297 1
7240 4648 0
7550 8938 1
8223 9339 0
6326 394 1
7260 2776 0
9871 25 1
6574 4157 0
3635 1683 1
5407 1402 0
9286 2337 1
7296 2784 0
8992 2966 1
1867 8111 0
9411 328 1
933 8801 0
2252 7523 1
3898 6973 0
5933 4611 1
9999 3293 0
3018 6068 1
3807 5262 0
2556 4814 1
2619 8406 0
228 6879 1
2798 9048 0
7904 945 1
8693 7964 0
6746 4325 1
7088 8203 0
2254 3968 1
3287 8606 0
1923 6192 1
7456 2001 0
7616 8793 1
1358 968 0
8992 2639 1
3778 5262 0
5352 8910 1
8919 6666 0
9437 9793 1
3235 1402 0
8730 1458 1
1083 1265 0
6833 8507 1
9440 7410 0
8354 6499 1
4211 1847 0
8950 548 1
6932 820 0
5151 1481 1
7550 2495 0
2398 3383 1
8060 526 0
7531 405 1
1429 4061 0
251 3033 1
4721 3114 0
5089 4326 1
5250 7112 0
6220 715 1
488 9637 0
6248 6399 1
5971 7999 0
8467 3767 1
3749 8471 0
5149 3157 1
9024 6659 0
7040 5778 1
5658 3243 0
5059 7861 1
4129 8577 0
5560 4958 1
5340 1531 0
5783 9045 1
5634 5464 0
1809 5884 1
8688 5771 0
2212 245 1
7089 5966 0
9273 5491 1
9251 708 0
6131 4238 1
1297 4701 0
7600 5237 1
6076 3288 0
7128 8170 1
4794 7816 0
4704 769 1
6537 8236 0
2752 106 1
1735 4811 0
3696 807 1
7570 5449 0
6025 9314 1
7663 7056 0
3499 5287 1
9034 4380 0
1054 817 1
2061 1316 0
6138 7234 1
9288 7082 0
4187 6282 1
5418 5793 0
5068 791 1
281 5373 0
2081 9504 1
4054 968 0
5450 2050 1
1941 9239 0
7000 4650 1
7317 5012 0
8161 5321 1
310 9888 0
5145 6093 1
1884 6780 0
9452 9103 1
7075 6615 0
2984 3066 1
3762 8270 0
6223 6422 1
9130 6780 0
3694 1925 1
2407 7422 0
8853 8159 1
5362 1928 0
3848 9183 1
7843 3443 0
48 3255 1
4135 6454 0
6910 598 1
488 4929 0
2086 5233 1
4781 7425 0
3696 8444 1
4173 2334 0
4220 5848 1
9670 8625 0
723 9787 1
2711 5745 0
4138 8516 1
25 6397 0
5171 5191 1
6949 7514 0
9643 8670 1
1331 3297 0
3615 3354 1
4000 1284 0
927 2771 1
8839 5012 0
3847 6000 1
624 4513 0
4102 974 1
7727 4515 0
8900 8920 1
2436 9264 0
6766 2984 1
6391 2104 0
428 4798 1
6597 293 0
971 5019 1
601 7418 0
6035 8235 1
1972 9310 0
745 4900 1
9442 563 0
4338 8899 1
12 3761 0
7154 3888 1
6185 5064 0
7850 9693 1
8948 4125 0
3797 86 1
5482 3579 0
3412 719 1
6386 9069 0
5724 8414 1
2452 6019 0
3958 6818 1
3912 9546 0
7959 1982 1
9393 2955 0
8498 5910 1
7935 9446 0
621 3994 1
7818 6402 0
3193 9964 1
1016 9069 0
3980 7956 1
5263 8439 0
931 4571 1
1960 6862 0
7977 6175 1
1033 8831 0
906 3159 1
887 9069 0
5704 2884 1
9646 3866 0
944 3571 1
1570 2855 0
7022 7628 1
2072 6070 0
105 1270 1
9934 7871 0
2231 4054 1
8875 50 0
8721 9621 1
6605 5800 0
271 310 1
809 6066 0
2127 4818 1
1570 2329 0
3200 6875 1
8124 4307 0
4521 4322 1
9971 1354 0
4593 4552 1
1181 8126 0
6223 7671 1
5405 1700 0
3719 214 1
1217 6136 0
5884 7408 1
6767 657 0
3894 3492 1
5309 4434 0
6523 89 1
5832 4896 0
5141 3707 1
7323 7281 0
8323 7982 1
7501 3909 0
9606 4964 1
1008 8089 0
6739 6469 1
3422 396 0
5039 391 1
2404 8255 0
7205 5997 1
6098 3170 0
3830 2962 1
9 9603 0
7407 4667 1
8138 3913 0
1652 9431 1
878 7964 0
3916 124 1
7331 5627 0
5951 3589 1
9763 7694 0
8130 3051 1
613 3004 0
9753 7445 1
8692 4105 0
6154 3826 1
7297 5443 0
1386 3562 1
9642 9446 0
2323 5636 1
5642 3268 0
1359 5113 1
3802 3979 0
1356 5249 1
9709 9577 0
2726 5305 1
8030 1235 0
7733 4284 1
9682 1669 0
4720 7776 1
9104 3195 0
1382 2914 1
