10000 10000
7212 8285 1
8037 4084 0
1969 6501 1
6353 6940 0
4775 9575 1
3394 483 0
1441 4438 1
2435 1322 0
6939 9556 1
2441 973 0
7381 6814 1
921 3607 0
7184 4230 1
9118 9870 0
3882 3014 1
8401 5298 0
3184 7341 1
5800 1849 0
6131 3494 1
6968 4336 0
7761 9251 1
7897 9700 0
7603 5180 1
6454 2809 0
3218 3079 1
823 8108 0
3140 3363 1
5614 4022 0
8661 5299 1
2102 9270 0
448 5940 1
5752 6672 0
629 6833 1
4072 1681 0
3588 4578 1
2972 6014 0
3212 800 1
7139 1219 0
1958 4393 1
3752 6015 0
6637 3880 1
7319 2761 0
8926 4134 1
2006 4733 0
1470 237 1
7365 1465 0
8525 1491 1
3160 7804 0
5310 7865 1
9554 1378 0
5640 8254 1
3255 9598 0
6678 2711 1
2008 9663 0
3026 2871 1
4434 1745 0
9490 7194 1
958 1360 0
3525 4940 1
2327 2535 0
9538 5129 1
6133 8051 0
764 1929 1
2403 374 0
7646 35 1
8964 6138 0
5418 9201 1
2526 8815 0
7949 9497 1
5836 6992 0
552 905 1
3947 9180 0
7386 683 1
6725 8564 0
7118 4598 1
8618 5323 0
5750 3655 1
2139 8639 0
9007 4253 1
3297 2513 0
2867 8971 1
7668 5612 0
7211 9807 1
5543 6179 0
9991 528 1
5365 7151 0
6259 3435 1
5927 4909 0
3609 9762 1
6703 6016 0
606 6941 1
4602 8626 0
68 3763 1
9498 7371 0
3156 5915 1
8067 792 0
9786 3 1
3986 7378 0
3144 7465 1
513 7726 0
260 1635 1
6568 9662 0
8744 3772 1
2687 7726 0
1393 6319 1
7841 5814 0
8823 2748 1
1034 8729 0
1161 5553 1
5783 6611 0
6939 7938 1
7861 5486 0
6668 6545 1
8061 8961 0
1747 4368 1
6416 1058 0
72 4704 1
8217 848 0
5863 9742 1
9227 6889 0
7056 8208 1
9827 9187 0
5024 3787 1
9997 6877 0
6127 6815 1
7861 4635 0
3068 3078 1
7507 5065 0
2582 1248 1
9448 9819 0
7409 52 1
4491 371 0
8328 7901 1
3875 589 0
3240 6321 1
1473 2315 0
4831 5157 1
5052 9065 0
7767 5180 1
3752 7066 0
201 789 1
3 2942 0
9772 5238 1
1633 973 0
7599 1866 1
3089 6315 0
4460 3993 1
4500 2731 0
2358 2642 1
8227 6128 0
8462 1723 1
2305 287 0
4986 8915 1
7 5344 0
9634 4345 1
1254 8810 0
1334 6364 1
9407 1344 0
109 3112 1
4310 5652 0
3993 2642 1
5664 8361 0
1668 5277 1
4685 8564 0
6861 4595 1
2930 2885 0
7743 8581 1
6381 5234 0
6726 9822 1
6379 7359 0
5409 4300 1
9005 2470 0
1682 3332 1
5439 8458 0
7508 268 1
8328 7343 0
5594 2917 1
8349 7062 0
1693 6818 1
1599 2271 0
5866 7591 1
4351 3642 0
3426 7217 1
4639 2395 0
6010 9223 1
7213 2809 0
2720 9553 1
738 188 0
6780 2662 1
655 5939 0
6446 7839 1
9955 9875 0
56 4300 1
1571 3538 0
4908 1999 1
369 5210 0
9366 5449 1
1668 7805 0
2807 7810 1
6493 2434 0
5757 9138 1
2709 4514 0
5893 4393 1
7431 7453 0
2137 4925 1
1702 7041 0
3633 1510 1
9823 5468 0
3110 2609 1
956 599 0
6857 4644 1
4605 4562 0
1633 1125 1
6838 4599 0
6842 9254 1
2816 9618 0
7354 3458 1
6912 6485 0
9579 6880 1
7115 51 0
9438 7691 1
1264 6876 0
5433 6038 1
1501 9897 0
9735 5011 1
7824 469 0
1692 9747 1
5435 4510 0
6842 1393 1
8628 2628 0
9469 9724 1
7744 6195 0
4176 4861 1
5030 6295 0
5537 5330 1
6966 3020 0
4420 7861 1
7182 4088 0
5896 5582 1
8136 7222 0
5393 699 1
9018 1313 0
1346 3341 1
2149 7219 0
2706 4479 1
7979 384 0
325 4218 1
5564 4756 0
2052 2740 1
9538 6790 0
8638 5883 1
4941 1982 0
2922 9729 1
665 4880 0
7088 3717 1
7577 7200 0
5688 519 1
5451 5412 0
8886 8189 1
8198 4212 0
4429 2529 1
8525 7486 0
7109 7578 1
635 9423 0
8022 7538 1
3134 6567 0
6074 6419 1
2239 8736 0
5658 278 1
9552 6662 0
7658 4987 1
9736 4301 0
532 5945 1
3674 7326 0
3871 3650 1
3076 7883 0
2000 5502 1
3376 9155 0
3014 945 1
6460 4267 0
4298 5546 1
6838 2231 0
7130 3701 1
2901 123 0
6240 5475 1
5444 2319 0
1566 6581 1
3589 5618 0
8647 6479 1
7695 3133 0
8985 8956 1
658 7437 0
5131 2330 1
5717 3227 0
9271 1625 1
7795 9897 0
9310 3025 1
2582 7485 0
3992 8820 1
3187 876 0
273 9340 1
6043 8002 0
1989 6040 1
2507 3062 0
5746 3741 1
1181 4711 0
8562 3369 1
5934 8115 0
8025 6478 1
7879 7281 0
1073 1869 1
4080 218 0
3526 8197 1
9298 5939 0
9913 3793 1
4776 8593 0
5193 4899 1
1249 2231 0
3830 6576 1
6328 5713 0
229 3604 1
9203 9692 0
6647 1633 1
5030 9437 0
4349 5404 1
5552 9404 0
6545 7741 1
4579 5517 0
1630 3203 1
9964 2678 0
1906 749 1
6547 4655 0
8252 5530 1
2723 8869 0
8744 7801 1
6102 394 0
64 6964 1
6023 7343 0
7332 5473 1
9119 877 0
9488 4460 1
9125 3429 0
2119 9655 1
3049 8815 0
7217 2180 1
6451 9437 0
2121 9217 1
3988 2135 0
6701 7446 1
7069 3280 0
3677 7776 1
8701 2209 0
2428 6507 1
6887 295 0
9861 8330 1
2547 6076 0
9484 8819 1
942 5054 0
3378 4355 1
825 4323 0
9059 1817 1
4822 6642 0
6568 6742 1
9009 4816 0
6482 672 1
2323 8775 0
5600 4899 1
8908 6409 0
3114 7824 1
1179 8856 0
5064 9058 1
813 947 0
3181 8507 1
8841 848 0
243 8127 1
3002 8049 0
9781 7266 1
6427 2135 0
6723 103 1
3818 2270 0
9890 8817 1
1719 3566 0
7375 7573 1
7144 6371 0
3996 1725 1
1228 3749 0
4969 380 1
4150 3569 0
7987 7130 1
3170 821 0
9817 6509 1
8064 1689 0
1574 1624 1
7829 826 0
3315 4821 1
9498 8747 0
1973 292 1
807 8310 0
9762 8471 1
5857 123 0
6858 1987 1
280 1711 0
1179 491 1
4664 3064 0
2920 5224 1
245 7068 0
264 8938 1
2989 941 0
7088 5857 1
7337 9241 0
112 7104 1
6451 2517 0
3579 451 1
271 2279 0
977 4867 1
7719 708 0
3190 3427 1
7143 5464 0
7613 7697 1
6757 876 0
7515 6043 1
4383 923 0
3513 1944 1
8499 8925 0
1290 7379 1
9855 3413 0
9150 6100 1
7913 2535 0
2318 8891 1
9560 8892 0
1028 4805 1
9261 8995 0
9708 5397 1
7605 4552 0
6442 9910 1
6263 5570 0
4695 3452 1
5484 9432 0
9876 6575 1
1862 3208 0
5085 4860 1
6855 5340 0
5304 2345 1
4515 638 0
2225 4119 1
4976 8250 0
9558 176 1
4967 4873 0
5870 3357 1
8238 2884 0
8471 1106 1
7017 7517 0
9642 8963 1
8914 89 0
7175 3456 1
3572 2789 0
8632 8480 1
3681 3909 0
9092 1125 1
8785 638 0
2212 6598 1
9278 9697 0
8403 1986 1
5518 941 0
236 7105 1
734 5192 0
207 5285 1
9245 1489 0
9858 2211 1
7464 8674 0
1996 2849 1
3933 2167 0
9655 6861 1
5205 3064 0
9895 6900 1
6984 6094 0
6553 64 1
8403 4711 0
1367 658 1
9580 394 0
998 206 1
6113 2818 0
60 396 1
121 9306 0
2697 3950 1
2473 257 0
9011 1381 1
6294 4707 0
8644 9393 1
9374 4097 0
1082 7741 1
1842 9796 0
5467 4761 1
5277 3327 0
1272 4803 1
4488 1734 0
6750 4394 1
9448 8861 0
7708 2185 1
5015 3732 0
9793 993 1
9127 4593 0
2916 8044 1
482 558 0
2161 5291 1
1759 7517 0
1676 1367 1
7693 9499 0
9975 8916 1
3465 4037 0
1221 4425 1
1216 1529 0
2478 989 1
8222 7751 0
5348 4768 1
6000 6434 0
9265 4330 1
9542 783 0
7897 7767 1
9129 1936 0
7668 1094 1
8557 160 0
6420 3492 1
1881 2420 0
2370 3855 1
7226 4732 0
3544 6265 1
3882 6572 0
3004 1352 1
1499 824 0
9758 5339 1
4775 6755 0
758 3798 1
204 4865 0
8490 3255 1
9227 2429 0
1670 1002 1
5955 9433 0
8887 578 1
7968 4522 0
3351 458 1
2976 733 0
4852 8068 1
9911 2334 0
769 9116 1
2321 8402 0
4260 7960 1
9106 1182 0
7296 8848 1
7130 3374 0
8091 9771 1
1669 2718 0
7245 6155 1
6564 2824 0
1881 9976 1
4011 3919 0
8984 9717 1
7771 1822 0
4968 3756 1
2784 9668 0
5640 6011 1
8847 3514 0
3473 5076 1
4950 3221 0
6304 6166 1
1018 3794 0
1723 8822 1
4235 6518 0
5688 9647 1
4150 9404 0
2729 2216 1
6480 4962 0
5624 2202 1
6301 7885 0
6135 1178 1
2280 2349 0
4717 2998 1
2592 2494 0
1874 9166 1
1034 2511 0
6392 7761 1
6660 4804 0
7658 9584 1
7966 4049 0
9483 7403 1
6181 5335 0
7861 8320 1
9227 2718 0
1057 6145 1
489 1607 0
5573 8074 1
1024 9862 0
2193 5302 1
6292 7293 0
336 2934 1
5882 8687 0
3136 8753 1
3219 3906 0
6764 9501 1
2305 1436 0
2895 1235 1
9210 535 0
1257 9311 1
887 9151 0
5306 4729 1
2034 130 0
8308 7320 1
1664 1354 0
2345 7324 1
4411 7325 0
282 5679 1
6987 8478 0
7468 1586 1
260 302 0
9802 900 1
7951 200 0
592 1744 1
7650 814 0
6564 8258 1
7495 7637 0
7652 9682 1
1771 2537 0
9013 8548 1
9294 6520 0
7617 4397 1
5009 5049 0
842 7903 1
3958 9792 0
1254 152 1
36 4090 0
974 8465 1
525 6931 0
6692 5409 1
3761 4779 0
2596 8945 1
8820 9870 0
5629 7161 1
1906 9875 0
4346 8548 1
4508 817 0
2993 7773 1
3467 3342 0
3885 4757 1
463 3217 0
6757 7339 1
6647 2810 0
3954 7127 1
3579 5091 0
4382 4406 1
3553 6672 0
7770 6505 1
4320 6877 0
4521 4057 1
8914 6580 0
2000 5975 1
2477 4756 0
615 8279 1
4262 4801 0
5660 7956 1
9902 9598 0
4282 9839 1
2130 1572 0
7626 3655 1
5032 6243 0
4310 4742 1
4919 6970 0
2409 7857 1
4546 6666 0
8296 8394 1
5073 7453 0
4852 4436 1
3589 7730 0
5407 1649 1
9007 2293 0
1093 1432 1
5537 3780 0
7198 4214 1
1217 1621 0
222 9378 1
8506 171 0
1342 7917 1
5498 2295 0
1544 8197 1
9811 4728 0
898 6707 1
2370 2772 0
4695 8598 1
9294 2632 0
8569 2332 1
8727 1851 0
209 3620 1
7993 8051 0
3769 2098 1
5497 6434 0
4564 8904 1
4136 9073 0
485 7716 1
9022 230 0
9101 6585 1
702 1743 0
2122 8324 1
857 2335 0
6294 3595 1
9680 3648 0
3106 2747 1
4125 8108 0
6353 6588 1
4372 9102 0
5193 7616 1
3516 8313 0
5215 8766 1
4382 1474 0
8204 7267 1
6442 4147 0
2412 6052 1
5352 3250 0
8857 3004 1
3674 9499 0
3332 5777 1
1418 4502 0
8728 7773 1
4386 4428 0
5930 8219 1
5165 3045 0
1129 7823 1
3727 7582 0
7490 4484 1
7960 9334 0
875 2294 1
8643 4226 0
8100 4285 1
581 3561 0
5778 6437 1
7968 5651 0
7355 5140 1
9601 2240 0
2986 2793 1
5497 4932 0
3295 3892 1
3341 3522 0
4644 1300 1
3026 1332 0
6783 4650 1
5454 2231 0
319 7655 1
8170 7289 0
1509 9307 1
4972 4946 0
8012 2285 1
3274 3731 0
8030 9339 1
5187 3146 0
7364 607 1
4920 7524 0
7247 10000 1
9424 3058 0
1706 6248 1
1782 2795 0
2768 9640 1
4964 7013 0
7920 9769 1
4764 9148 0
8579 2345 1
1006 1891 0
173 2446 1
4668 1885 0
7552 9963 1
5241 3828 0
8044 7922 1
1716 8648 0
8386 1099 1
1663 9845 0
5823 687 1
3663 792 0
7994 7652 1
3941 327 0
8192 7605 1
3568 7174 0
9316 9514 1
3763 119 0
9571 6143 1
8362 1978 0
451 1370 1
2995 8031 0
9980 1365 1
5546 3446 0
7290 2650 1
7501 8566 0
4663 3886 1
9279 3503 0
5860 1984 1
3714 1822 0
2760 3525 1
5977 9291 0
4716 9488 1
9899 9213 0
4644 6323 1
9204 1457 0
8227 2749 1
3358 8184 0
1365 6977 1
5553 5700 0
6343 8461 1
1684 9597 0
764 6253 1
8939 7271 0
3298 2444 1
2247 2584 0
8477 6018 1
6681 3718 0
1746 4967 1
5098 1206 0
4189 9436 1
2866 7700 0
4038 8073 1
3140 5103 0
2773 2266 1
8358 7805 0
7550 6130 1
9954 8949 0
6881 1643 1
9263 1754 0
3933 3962 1
5836 5083 0
949 1447 1
5341 5922 0
7510 3616 1
3928 8014 0
3535 2154 1
9968 6063 0
5864 2370 1
4595 5108 0
2746 1286 1
2536 9372 0
6882 2938 1
8076 7330 0
9997 7283 1
2435 3436 0
2709 6854 1
9833 7814 0
6240 2495 1
9221 762 0
1719 2752 1
5172 3565 0
4916 1916 1
1972 4194 0
803 6265 1
348 1063 0
9701 594 1
843 7822 0
4354 3453 1
3529 8396 0
4770 9761 1
109 7995 0
2251 4002 1
3223 5643 0
3801 5849 1
3714 5401 0
9517 6606 1
4110 733 0
7717 6660 1
2629 1234 0
6406 6854 1
7767 1489 0
7425 7176 1
7595 6424 0
7599 1352 1
2402 1711 0
795 1191 1
2333 1565 0
5740 1682 1
7614 3162 0
2785 4368 1
6493 653 0
1928 9227 1
9171 5197 0
6953 5023 1
42 6741 0
6103 8391 1
8368 4621 0
1929 7477 1
2536 3388 0
5715 9787 1
2542 2334 0
5451 7767 1
2301 4675 0
6185 5829 1
6091 3794 0
3902 9513 1
2444 9649 0
6102 9127 1
4740 1280 0
8295 6700 1
6147 3182 0
8758 3954 1
4850 1479 0
2289 787 1
319 9783 0
2742 6249 1
2603 3909 0
9483 3872 1
3130 7750 0
1244 1216 1
1195 9623 0
2119 8828 1
698 281 0
2479 436 1
3759 2847 0
5237 3812 1
9647 7618 0
5735 4283 1
3701 5417 0
317 9778 1
4216 8354 0
5821 4723 1
7895 7579 0
9063 9545 1
3255 8791 0
9568 9381 1
4404 242 0
8022 9844 1
5620 4877 0
5960 2934 1
1264 9748 0
8281 3457 1
4314 4963 0
7521 2204 1
150 856 0
9909 9121 1
2099 7804 0
864 9584 1
8127 1042 0
5302 1763 1
3323 7191 0
4175 5821 1
6718 7325 0
2286 6919 1
6849 4815 0
4390 4411 1
3134 3248 0
5849 7655 1
9802 255 0
3179 3529 1
1532 1758 0
2282 3287 1
2454 9064 0
2327 2161 1
4930 3132 0
2923 3972 1
9254 9693 0
7355 3804 1
676 1721 0
4319 3733 1
4386 926 0
2552 5039 1
5891 6458 0
6636 9768 1
103 477 0
6906 8309 1
993 1182 0
4397 1491 1
7738 3629 0
8085 6647 1
1188 2517 0
1387 5679 1
910 465 0
2327 9002 1
9472 126 0
828 3819 1
3862 8478 0
8967 775 1
7296 7809 0
9210 7847 1
6914 2129 0
5350 2641 1
7630 2050 0
7457 3291 1
9684 3367 0
7287 373 1
9664 9280 0
5948 8006 1
6145 8976 0
28 8702 1
9024 7579 0
3935 2444 1
9600 8584 0
8632 4569 1
9987 4512 0
864 3783 1
4187 6273 0
9150 7154 1
8621 1317 0
4203 7801 1
852 8759 0
4578 8495 1
5557 7959 0
108 4415 1
5024 9102 0
5833 8632 1
461 8626 0
7242 117 1
2030 9305 0
9731 8378 1
7027 5265 0
5101 2958 1
1079 9966 0
3966 3451 1
594 5713 0
1026 6715 1
2625 4058 0
3507 2217 1
6911 5054 0
3562 4695 1
6673 8396 0
8299 1271 1
345 1298 0
4766 2743 1
2360 8004 0
2700 7483 1
9047 2553 0
1265 4536 1
475 3564 0
3949 9033 1
3880 5338 0
1643 7051 1
2412 4111 0
7901 3624 1
4913 2689 0
1649 629 1
7540 9434 0
4695 6430 1
5295 7475 0
9401 6688 1
3557 7936 0
4436 9515 1
7949 3826 0
4535 2249 1
3483 3104 0
3848 74 1
3981 7397 0
7404 3028 1
4812 2227 0
215 7621 1
3502 2458 0
3889 8048 1
6083 3146 0
1071 996 1
2588 9606 0
161 6700 1
2747 2842 0
7532 6545 1
5556 5034 0
6811 9278 1
7292 9026 0
13 2733 1
1183 3051 0
4953 1576 1
2345 1518 0
2246 8975 1
7569 3062 0
4332 5688 1
5540 1854 0
6823 4927 1
7835 4589 0
9655 229 1
7734 8689 0
1099 2262 1
9197 2065 0
2090 7305 1
6948 8862 0
81 5043 1
7968 41 0
1828 6431 1
8000 817 0
7130 9147 1
3277 7061 0
377 2712 1
8201 9226 0
3461 2358 1
363 1344 0
2485 3714 1
1919 8150 0
2688 7105 1
7394 4381 0
404 1382 1
2428 5478 0
6185 4321 1
4353 4064 0
3412 215 1
9603 230 0
2521 9962 1
1484 6144 0
2881 2952 1
7188 7643 0
2995 1283 1
6512 1366 0
5734 8053 1
9637 6758 0
2145 9747 1
4840 2607 0
7181 9016 1
2343 3185 0
3987 9101 1
1557 3367 0
2799 3885 1
8922 8578 0
6400 4341 1
8482 1436 0
4418 2276 1
6717 7453 0
2601 1647 1
6223 1547 0
1521 4891 1
3117 4755 0
260 2151 1
8447 6992 0
9095 2485 1
5403 8852 0
9934 4348 1
6426 1133 0
1630 879 1
4712 2568 0
6184 8946 1
6451 1496 0
4004 277 1
120 1758 0
4854 1117 1
2917 3321 0
7149 6717 1
2799 248 0
2066 2115 1
5526 1717 0
413 9840 1
6184 7146 0
9061 8259 1
8680 1255 0
4920 1184 1
2754 2094 0
8245 7494 1
4004 1754 0
9355 2375 1
4586 220 0
2286 9806 1
5714 2228 0
5274 7824 1
5015 4628 0
9857 4091 1
7765 6600 0
4624 4405 1
1118 398 0
2000 9331 1
4122 7755 0
3312 3626 1
4382 708 0
8549 9916 1
3471 3497 0
7492 8946 1
6052 9019 0
5628 1194 1
8643 6016 0
7641 4840 1
8393 7008 0
352 2960 1
1862 5010 0
7795 1500 1
211 9369 0
8837 9395 1
1961 8458 0
5748 2406 1
7760 7619 0
9780 6181 1
8071 8179 0
5601 686 1
6011 3797 0
5768 5813 1
2082 7164 0
9575 5175 1
594 6874 0
788 4488 1
1974 8036 0
8423 736 1
1329 3436 0
6708 9706 1
3518 140 0
4685 3407 1
7478 5905 0
2728 7695 1
7040 6450 0
6091 5188 1
8264 3779 0
9140 3882 1
1601 2422 0
8867 3619 1
4959 5081 0
2984 7812 1
6515 8003 0
7628 9489 1
9384 6219 0
344 6964 1
2278 2136 0
1038 5279 1
8439 6132 0
7332 6677 1
3814 2714 0
2031 1780 1
7232 5090 0
3751 800 1
2539 7171 0
2040 1435 1
4518 6282 0
7092 7675 1
2829 498 0
8790 3536 1
4288 1276 0
4701 9944 1
9094 934 0
8158 2186 1
9608 3064 0
2168 1163 1
175 3169 0
4682 9968 1
3091 5972 0
282 1396 1
8421 4433 0
5644 4726 1
2852 130 0
7235 2706 1
6636 8070 0
2907 2069 1
4870 6499 0
1117 5702 1
2736 1360 0
4548 3946 1
3273 1778 0
3933 2946 1
6072 8689 0
3226 552 1
5849 1992 0
7665 3694 1
7922 1378 0
3060 8964 1
8000 4749 0
9186 197 1
6865 1824 0
2905 2583 1
9784 2828 0
795 5115 1
1245 5713 0
7023 3489 1
3711 1778 0
1838 2744 1
3553 2762 0
4745 969 1
5952 8004 0
5756 1551 1
1357 8927 0
173 4392 1
7877 8941 0
3351 3556 1
3454 8306 0
6188 8243 1
9721 9423 0
6491 1463 1
2902 6458 0
5848 1282 1
5067 6273 0
1018 1913 1
9183 653 0
6312 6644 1
2893 4623 0
1157 4567 1
3697 1150 0
6544 7440 1
5630 5653 0
6230 7767 1
2602 2166 0
2368 8587 1
5955 5298 0
3683 1282 1
3167 968 0
6845 8295 1
5725 4510 0
106 6000 1
5901 8023 0
3951 6778 1
756 4934 0
6127 7540 1
7386 7068 0
6451 6170 1
4578 6450 0
6354 8161 1
4417 460 0
4529 2528 1
5458 3307 0
5549 1117 1
5823 8697 0
8264 5776 1
1055 1613 0
4415 2000 1
2922 6024 0
6979 2996 1
7962 4932 0
8531 9648 1
5667 9358 0
6845 2580 1
2414 7831 0
473 769 1
5263 1182 0
744 4133 1
5827 5412 0
2882 4914 1
5726 1405 0
2993 7774 1
5257 762 0
4190 4503 1
6533 8180 0
9730 3516 1
8532 265 0
2028 334 1
2857 7007 0
4604 6442 1
2867 1714 0
2208 122 1
823 9394 0
4967 269 1
9214 793 0
8196 1011 1
3793 5700 0
8443 8964 1
8952 9376 0
1104 5508 1
2679 4236 0
6861 2018 1
7628 9103 0
8785 9698 1
7220 8306 0
6647 7963 1
6541 1378 0
9413 5521 1
7457 9293 0
1428 3 1
3793 7709 0
5579 334 1
7877 877 0
2023 9901 1
6838 6518 0
5037 5537 1
151 2056 0
2708 8804 1
778 4621 0
5977 3721 1
5098 7407 0
5680 8980 1
9817 306 0
7741 8061 1
8471 5775 0
8181 3831 1
6691 9000 0
1510 938 1
8012 4374 0
2683 890 1
204 8703 0
3187 556 1
2895 9714 0
7032 3220 1
1411 5209 0
1504 5496 1
4519 7749 0
8170 8590 1
9603 9423 0
7781 6479 1
5148 9630 0
724 438 1
7569 1848 0
4196 1437 1
3428 7279 0
7864 8420 1
610 814 0
6440 3291 1
5947 6687 0
9550 2785 1
6419 2329 0
1211 5202 1
8757 6991 0
2791 85 1
6158 466 0
2523 9422 1
8820 6367 0
8335 6614 1
3675 3790 0
5628 7425 1
1866 1050 0
9939 1586 1
9729 9711 0
8431 9719 1
7318 7866 0
1358 8307 1
1158 4785 0
3060 7531 1
8827 1455 0
8039 4584 1
2046 4191 0
9121 7409 1
4405 7670 0
3518 3101 1
5817 5174 0
5581 2905 1
3639 6204 0
4016 9728 1
8655 695 0
4979 2009 1
2563 2704 0
4899 5832 1
8394 1317 0
3842 2518 1
1567 6600 0
451 1626 1
6533 4980 0
1763 7337 1
7644 689 0
8842 9425 1
5887 8132 0
9193 74 1
6919 5367 0
6240 7189 1
9572 6907 0
5859 1950 1
2193 6118 0
2049 9323 1
2972 4593 0
8623 5891 1
5393 6777 0
7929 6060 1
7738 7041 0
2827 5483 1
8243 2337 0
1968 9480 1
749 2813 0
979 5355 1
1352 5328 0
8059 3332 1
6082 3146 0
9095 8442 1
5319 6805 0
9538 1868 1
4479 2356 0
2256 880 1
9153 1778 0
9910 6419 1
6345 6088 0
5077 5100 1
268 6238 0
4518 1873 1
5927 7637 0
128 239 1
2687 2429 0
2924 1668 1
2147 4062 0
9615 2404 1
5403 5138 0
5870 6841 1
4648 5401 0
6158 8850 1
47 54 0
809 4626 1
3767 5841 0
7973 8380 1
8891 5214 0
7130 6381 1
3839 4637 0
6838 5731 1
3805 5618 0
769 6938 1
4823 529 0
1684 4228 1
293 4338 0
5072 8434 1
7982 6464 0
7497 4582 1
4248 2842 0
1561 7569 1
2664 6269 0
4742 5611 1
3228 9875 0
2446 7578 1
4031 8836 0
3424 4361 1
1502 9180 0
109 5085 1
7589 7095 0
5923 6715 1
1736 2634 0
8055 3664 1
8827 2562 0
3547 1510 1
7040 498 0
4751 4718 1
9082 9419 0
9121 3112 1
1104 3268 0
868 7089 1
8760 1449 0
7871 1210 1
5535 4973 0
4118 686 1
5882 7281 0
2444 687 1
902 119 0
9765 2011 1
3060 3936 0
8091 1076 1
3866 4827 0
4401 5133 1
2226 3278 0
1959 2179 1
4406 8478 0
8804 9009 1
9375 9546 0
2370 1503 1
1055 6520 0
8946 5352 1
7089 1680 0
6575 5500 1
1419 4140 0
7687 3068 1
2499 538 0
3140 8278 1
1191 7424 0
6707 5341 1
8227 7001 0
7069 6258 1
4826 3797 0
9147 9354 1
1729 6663 0
6834 7351 1
3878 1863 0
3352 5497 1
2941 230 0
9898 288 1
5683 9079 0
4529 864 1
6451 4099 0
6583 5725 1
8281 928 0
5699 5650 1
5474 4371 0
4127 2283 1
9915 9074 0
3645 5707 1
9938 5705 0
8241 2940 1
8136 7099 0
1384 8010 1
2010 2718 0
8522 2857 1
9467 1379 0
6163 7130 1
1018 6003 0
9515 2941 1
3962 6646 0
2901 2213 1
5798 2430 0
8940 3203 1
8416 1454 0
2838 475 1
4771 4722 0
8174 5365 1
4383 5340 0
5910 9067 1
4014 8065 0
5159 9314 1
1704 8669 0
691 8661 1
1570 7784 0
2846 7923 1
2857 947 0
9314 4567 1
4220 9105 0
2237 8586 1
1066 1332 0
1325 2687 1
4986 4153 0
8335 879 1
39 668 0
3304 3987 1
7534 8883 0
4640 3 1
4234 9181 0
7481 7135 1
4110 4441 0
219 1235 1
8138 7073 0
5703 3869 1
3193 6467 0
7428 9980 1
6791 5053 0
8421 2484 1
1434 4635 0
7403 413 1
7935 7615 0
7329 3266 1
3483 944 0
3176 3091 1
4450 4516 0
9461 7694 1
3 474 0
6057 323 1
3314 7709 0
5414 7357 1
4548 926 0
2567 7373 1
9251 322 0
4298 1147 1
3802 1769 0
6406 7340 1
1649 535 0
8907 2123 1
1731 9563 0
2609 1472 1
1138 7753 0
5012 7021 1
8293 9026 0
1788 5475 1
8409 3785 0
7393 8359 1
7345 546 0
975 4311 1
8627 9293 0
7043 3245 1
4396 5174 0
2958 7669 1
2574 6874 0
2139 7473 1
4904 7579 0
3252 7937 1
6114 1328 0
7725 999 1
6042 3841 0
8760 9556 1
9063 7688 0
4210 4908 1
6776 9440 0
9448 4986 1
8798 3642 0
800 6588 1
3073 9966 0
9612 7351 1
6398 6204 0
7389 8818 1
8956 2885 0
4519 784 1
8153 8788 0
3110 7586 1
3882 5736 0
8480 4406 1
1846 2012 0
486 2454 1
2084 8390 0
109 2018 1
5380 1205 0
1905 378 1
5880 6333 0
7441 8183 1
4232 1546 0
4211 4703 1
5945 2884 0
5252 2284 1
4262 6046 0
7481 207 1
1763 7228 0
6822 6535 1
3063 2240 0
6918 5675 1
9595 6638 0
4421 8551 1
8461 2883 0
6472 2126 1
9568 1911 0
527 3505 1
5294 6661 0
4696 9089 1
7544 536 0
2670 9970 1
7241 917 0
7355 2044 1
614 9799 0
423 8866 1
2996 4593 0
4122 8498 1
4004 9148 0
8717 8020 1
8570 5020 0
7873 4197 1
5801 7168 0
4941 1215 1
7956 4242 0
2475 787 1
4405 3249 0
2260 6498 1
3041 3876 0
6856 2013 1
2997 6061 0
101 9196 1
6385 6467 0
4079 9060 1
5630 737 0
5565 7990 1
5178 6949 0
4136 552 1
7226 5873 0
6995 2516 1
4714 9605 0
2857 4626 1
7316 3602 0
2263 8531 1
9752 6273 0
567 4483 1
1658 3732 0
1037 1099 1
7235 8696 0
1999 6978 1
5205 7227 0
8448 4144 1
451 1983 0
3567 1573 1
3864 5513 0
6332 7865 1
1028 7061 0
7877 9016 1
5059 8488 0
800 2773 1
3479 4343 0
6705 1154 1
5383 1609 0
8401 6570 1
587 7281 0
554 7038 1
3415 4876 0
7131 1323 1
3733 9270 0
3928 9583 1
1860 9587 0
4911 2675 1
5393 651 0
2557 8575 1
8947 6315 0
5451 7694 1
3633 123 0
413 3190 1
1059 1000 0
9100 5424 1
9384 5652 0
1662 7089 1
7802 6031 0
6022 9360 1
730 477 0
9276 9054 1
9805 7450 0
6814 8928 1
1053 4356 0
416 1320 1
3184 6050 0
9177 7347 1
4839 6308 0
5670 764 1
3537 2078 0
324 5857 1
4624 7066 0
5600 2176 1
6278 8028 0
9723 4578 1
2755 1982 0
8652 4881 1
2184 1979 0
6716 363 1
423 8119 0
8997 6933 1
4972 1234 0
2516 489 1
8993 2734 0
2934 6655 1
3716 6909 0
843 7064 1
671 1160 0
7070 6083 1
1846 1924 0
3332 152 1
8261 8814 0
5460 5770 1
2222 7396 0
4109 9185 1
4617 650 0
6 3638 1
3404 442 0
